config_id,hidden_dims,dropout,learning_rate,batch_size,best_val_auprc,test_precision,test_recall,test_f1,test_auprc,test_mcc,final_train_loss
125,"(1024, 512)",0.5,0.0001,256,0.7479709389696969,0.6179775280898876,0.7005420054200542,0.6566747110377239,0.6836205070409694,0.3723462265227302,0.05065830261343055
126,"(1024, 512, 256)",0.4,0.0001,128,0.738055695238144,0.6000438308130616,0.7420054200542006,0.6635162971040833,0.6789285970011085,0.3682589027440467,0.03374491369300005
127,"(512, 256, 128)",0.3,0.0001,512,0.7416206696148497,0.5941315056757336,0.7517615176151762,0.6637157554731427,0.6779885978944825,0.3644852745920106,0.06510083660878967
128,"(1024, 512)",0.2,0.0001,128,0.7407690988664428,0.608547838756678,0.6791327913279133,0.6419057377049181,0.6696140560095385,0.348526732025537,0.01352698660067593
129,"(256, 128)",0.3,0.001,256,0.7448782166492838,0.5978376086495654,0.7642276422764228,0.6708695135006542,0.67974860849047,0.3768416701904395,0.05030419058683846
130,"(1024, 512)",0.2,0.002,128,0.744750372059543,0.6274895500368822,0.6915989159891599,0.6579863349232952,0.6938382991288891,0.3806123793618866,0.03222447212293951
131,"(1024, 512)",0.3,0.002,512,0.7458644154775389,0.6137915339098771,0.7308943089430894,0.6672439386442355,0.6920981104697501,0.38241268463793954,0.03043018995199056
132,"(512, 256, 128)",0.5,0.0001,256,0.7463431883001412,0.6217616580310881,0.6829268292682927,0.6509104998062766,0.6765545395357411,0.3684627614698867,0.10086436024970478
133,"(1024, 512, 256)",0.2,0.001,256,0.7426279857009918,0.6174573929064947,0.7265582655826558,0.6675796812749004,0.6852828927194854,0.38529081789232406,0.026246019922610785
134,"(512, 256, 128)",0.4,0.0005,256,0.7373605472195202,0.5934816119797401,0.7303523035230353,0.6548414530433726,0.6790359392532384,0.35237594338155126,0.05036357752978802
135,"(512, 256)",0.4,0.0005,256,0.7461235493766749,0.6146599264705882,0.7249322493224932,0.6652573986570505,0.6877996870015084,0.38047436565915904,0.04231222100555897
136,"(1024, 512)",0.4,0.001,128,0.7463637616163925,0.6013071895424836,0.77289972899729,0.6763903711609155,0.6884623756767883,0.38690563172926157,0.04232982427606152
137,"(1024, 512, 256)",0.5,0.0001,256,0.7409882290102382,0.6053399147408571,0.7311653116531165,0.6623296919111329,0.6804984389731332,0.37036810218235094,0.05301236205630832
138,"(512, 256)",0.2,0.0001,128,0.7411220426192806,0.626629889669007,0.6772357723577236,0.6509507684292785,0.6909240161264052,0.37205340341461873,0.022075226404186753
139,"(512, 256, 128)",0.2,0.001,512,0.7391226730131968,0.6128883774453394,0.721680216802168,0.6628500311138767,0.6826554816323763,0.37624513392113235,0.03080936925963754
140,"(1024, 512, 256)",0.3,0.001,512,0.7400467450859881,0.5670605890076909,0.8192411924119242,0.6702139452388871,0.6758077123041323,0.35722089351348146,0.028997737147837085
141,"(512, 256, 128)",0.5,0.0001,512,0.7434476435437218,0.6099566110984243,0.7238482384823848,0.6620399058123683,0.6821111705273335,0.3732032607484918,0.16450129574642772
142,"(256, 128)",0.4,0.001,512,0.7400298103045049,0.6168292682926829,0.6853658536585366,0.6492939666238768,0.6769623375521079,0.3630183143152961,0.07270025995980321
143,"(1024, 512, 256)",0.5,0.001,256,0.7439500009872697,0.6117924528301887,0.7029810298102981,0.6542244640605296,0.6809369772875811,0.3650037895402368,0.05196690858652194
144,"(1024, 512, 256)",0.3,0.0001,128,0.7388261099977199,0.6071837108213224,0.7192411924119241,0.6584790968862424,0.6809470702640865,0.366823706483652,0.024287953548288593
145,"(512, 256, 128)",0.2,0.002,256,0.7440465204054563,0.6337696335078534,0.6560975609756098,0.6447403462050599,0.684181544634303,0.3705749299795117,0.03516984293030368
146,"(1024, 512)",0.4,0.001,256,0.740892242567436,0.6045373665480427,0.7365853658536585,0.6640605912533594,0.684812932848331,0.37204742777738337,0.03710604345632924
147,"(512, 256, 128)",0.3,0.0005,128,0.7396529357782262,0.6222003445729757,0.6850948509485095,0.6521346575519155,0.679858277151531,0.3701595992531051,0.03911303207485212
148,"(1024, 512)",0.3,0.0005,128,0.7427211496515069,0.6427210884353741,0.6401084010840108,0.6414120841819415,0.6938736370742005,0.3737022471321639,0.027274565355231366
149,"(1024, 512, 256)",0.3,0.001,128,0.742799495750259,0.5748016622591613,0.8246612466124661,0.6774265360641138,0.6828425140896769,0.37374189845991684,0.0321439665214469
